Wavelength,Transmission
200.83921841846913, 0.34866871840935243
204.91295448067783,0.3628666144352547
213.87517381753693,0.3831679135058754
222.43001954817515,0.4008043616718624
228.74431044459863,0.4289018374266115
233.83648052235947,0.4715913894637368
240.76183182811423,0.5046866372645781
250.44294576418665,0.5067748233566978
258.14310569353796,0.4347090009052529
259.38462525535397,0.5149744373835845
258.2788968956116,0.47857385965839927
264.5524504314129,0.4011183788266576
266.9242700942989,0.45026788868606704
273.98541260212727,0.406973627164413
276.8822915796979,0.43633104353074226
282.9250000719741,0.4121175722814976
287.4740053414405,0.4365011082950565
289.64666457461846,0.4132615070720913
294.3993566471952,0.46468916295391627
303.9360772235966,0.4938484920138353
312.4595865229871,0.5027867177469285
321.4218058598462,0.5051232265536694
330.3840251967053,0.5047553044065358
339.85546154134045,0.49937635685482495
349.0722893820876,0.5006848184604562
358.03111393889486,0.49712593744130285
366.2329025441417,0.4984841340749122
373.21645007935655,0.530233317294491
381.80895219376316,0.5709599323182231
391.2184837256883,0.610285582833559
392.4212058011975,0.6338922526099722
401.57256288380205,0.6458924733364637
400.45228546669466,0.5981094412093888
410.291924878491,0.6684667523612979
417.8753412404487,0.7018350465157261
422.9160300383025,0.7452575345900321
431.7182097441463,0.7625207994346062
440.93503758489345,0.7977777570170566
439.15277805767715,0.757352401113863
450.21976102667736,0.8244439150619561
459.62330177027576,0.8353645431477743
468.07630409935877,0.8522457620538575
477.2422102393284,0.8624024553263812
480.29751228598485,0.8223824991705526
486.000742773077,0.882316826625184
494.9629621099361,0.8947233760863575
503.6118171343176,0.898335658139849
500.2588189908074,0.8587567958851035
512.8874007836544,0.9115325094955695
521.5362558080358,0.9118140665390067
519.8127520894091,0.8781386753583506
530.8118394573726,0.9249403476184981
540.0068437120722,0.9237374712348045
540.1814324004524,0.8828497042212002
548.7362781310908,0.9368075728306275
550.3657725559742,0.8983345305031184
558.0118617804274,0.9383455150228543
561.3648599239377,0.9045546934071954
567.2247725672686,0.9429756244101481
575.283458136484,0.9447161758859428
583.7704082660854,0.9394549183290342
585.9430674992633,0.946058451344016
593.5473748153862,0.9424786729247039
601.857796382292,0.9396972627613511
605.2254181937178,0.931494330561006
613.101307913988,0.9411195607292018
621.7376283658704,0.9310591643362799
630.7711380838181,0.9274012995462678
640.1317448444079,0.9183962837674369
649.2047937653124,0.9196675501668993
658.1839870024307,0.9135970758457332
664.068272425621,0.8961908469178577
672.0540883570936,0.8871988754934881
681.1908963823331,0.872039419039915
683.1695681839773,0.8521126712450069
690.7350780137934,0.8523681186465628
700.0219710518511,0.827561417519431
709.1905572813353,0.8243564994756212
717.3889511065303,0.8021738193011445
722.0737475780702,0.7629414864080505
725.210524345971,0.7315594795127152
730.0175328993772,0.7780708980784301
733.6838953553649,0.7149377105297985
741.9332108813376,0.7053208333636559
751.4203154415966,0.7033054617320226
760.3668665628319,0.673014829061483
760.1631797597214,0.7151901330010775
769.4700998403058,0.6527967958245714
775.5851805666543,0.6383666829384297
780.6676512728384,0.6614204603676048
783.6341667642929,0.6157200407762167
790.7162002262866,0.6511781860616023
793.1604418636117,0.5961800745465927
800.4931667755874,0.5771357442262276
805.483493451793,0.5477056372749162
813.5291221746552,0.5437867880525727
821.2692206928517,0.531469638752436
823.5388736417965,0.5019838681853541
832.2683080608151,0.4809494092930038
841.1051816726832,0.4685547725555359
850.0297972920449,0.48032706724087393
848.9706259158708,0.44225663211123
858.7475924651716,0.4799413242130035
863.636075739822,0.433618151344769
862.2781637190858,0.4005653897306374
873.005668682902,0.4069617211449803
878.3830002850175,0.37292857105537225
881.0173496052457,0.39140539873772784
888.4858657192949,0.35197554279621346
897.7196674603013,0.3344048877822541
904.5997550320316,0.32902322912147386
912.9282820925471,0.31230105694672095
921.8905014294062,0.28850565478971313
930.8527207662653,0.29561679314921396
939.8149401031244,0.3247879838264959
948.7771594399835,0.32452103066787374
955.3969805410726,0.29534116015523204
960.9983676266095,0.2616509385732597
965.88685090126,0.22501035736888497
973.2195758132356,0.19249803445179392
982.3563838384752,0.17666346132243538
991.1440144869538,0.1661668859042449
999.2174186829674,0.16392733641123014
